delivery_id,order_id,store_id,rider_id,order_ts,pickup_ts,delivery_ts,promised_mins,actual_mins,pick_pack_mins,distance_km,is_late,is_rainy
D00020506,O00007193,S006,R028,2026-02-22 07:40:24,2026-02-22 07:42:24,2026-02-22 07:50:54,35,10.5,2,1.48,0,No
D00020508,O00007194,S006,R054,2026-02-22 17:08:29,2026-02-22 17:15:29,2026-02-22 17:31:59,35,-23.5,7,2.47,0,0
D00020509,O00007195,S006,R027,2026-02-22 20:54:48,2026-02-22 20:57:48,2026-02-22 21:20:24,35,25.6,3,3.1,0,0
D00020513,O00007196,S006,R150,2026-02-22 08:36:55,2026-02-22 08:44:55,2026-02-22 08:59:49,35,22.9,8,2.65,0,No
D00020516,O00007197,S006,R175,2026-02-22 19:39:43,2026-02-22 19:43:43,2026-02-22 20:04:13,35,24.5,4,3.81,0,0
D00020523,O00007199,S006,R109,2026-02-22 12:23:45,2026-02-22 12:27:45,2026-02-22 12:41:51,35,18.1,4,2.28,0,No
D00020527,O00007200,S006,R001,2026-02-22 13:05:19,2026-02-22 13:07:19,2026-02-22 13:27:01,35,21.7,2,2.62,0,No
D00020530,O00007201,S006,R114,2026-02-22 20:29:21,2026-02-22 20:34:21,2026-02-22 20:56:51,35,27.5,5,2.53,0,0
D00020531,O00007202,S006,R008,2026-02-22 09:48:09,2026-02-22 09:50:09,2026-02-22 10:05:09,35,17,2,2.93,0,No
D00020532,O00007203,S006,R061,2026-02-23 20:23:56,2026-02-23 20:26:56,2026-02-23 20:52:32,35,39.7,3,2.51,1,Yes
D00020534,O00007204,S006,R141,2026-02-23 12:51:39,2026-02-23 12:53:39,2026-02-23 13:10:03,35,24.8,2,2.25,0,1
D00020535,O00007205,S006,R061,2026-02-23 11:39:13,2026-02-23 11:46:13,2026-02-23 12:24:19,35,62.2,7,2.58,1,1
D00020538,O00007206,S006,R190,2026-02-24 03:49:44,2026-02-24 03:54:44,2026-02-24 04:29:20,35,53.5,5,2.65,1,Yes
D00020539,O00007207,S006,R025,2026-02-24 17:56:45,2026-02-24 18:00:45,2026-02-24 18:27:21,35,46.7,4,2.63,1,Yes
D00020542,O00007209,S006,R046,2026-02-24 08:37:55,2026-02-24 08:43:55,2026-02-24 09:13:43,35,56.3,6,3.16,1,1
D00020547,O00007210,S006,R116,2026-02-24 08:42:10,2026-02-24 08:48:10,2026-02-24 09:11:46,35,42.3,6,2.69,1,1
D00020551,O00007211,S006,R133,2026-02-25 21:56:33,2026-02-25 22:01:33,2026-02-25 22:38:45,35,65.3,5,2.68,1,1
D00020555,O00007212,S006,R188,2026-02-25 03:58:42,2026-02-25 04:04:42,2026-02-25 04:42:24,35,62.4,6,2.58,1,1
D00020560,O00007213,S006,R144,2026-02-25 17:01:49,2026-02-25 17:03:49,2026-02-25 17:32:19,35,43.7,2,3.15,1,Yes
D00020564,O00007214,S006,R093,2026-02-25 12:05:42,2026-02-25 12:10:42,2026-02-25 12:35:48,35,43.5,5,3.22,1,1
D00020565,O00007215,S006,R068,2026-02-26 21:06:29,2026-02-26 21:08:29,2026-02-26 21:49:59,35,67.3,2,2.87,1,1
D00020567,O00007216,S006,R121,2026-02-26 16:01:09,2026-02-26 16:07:09,2026-02-26 16:33:21,35,50.9,6,2.6,1,1
D00020568,O00007217,S006,R037,2026-02-26 13:44:02,2026-02-26 13:48:02,2026-02-26 14:16:20,35,49.2,4,1.66,1,1
D00020570,O00007218,S006,R121,2026-02-26 17:38:18,2026-02-26 17:40:18,2026-02-26 18:21:30,35,67.7,2,2.57,1,Yes
D00020573,O00007219,S006,R040,2026-02-26 19:15:38,2026-02-26 19:23:38,2026-02-26 19:59:14,35,65.1,8,2.53,1,1
D00020577,O00007220,S006,R029,2026-02-26 19:56:11,2026-02-26 19:51:11,2026-02-26 20:35:35,35,61.1,3,2.09,1,1
D00020579,O00007221,S006,R124,2026-02-26 18:09:52,2026-02-26 18:12:52,2026-02-26 18:50:22,35,59.4,3,2.88,1,1
D00020580,O00007222,S006,R092,2026-02-26 11:17:34,2026-02-26 11:25:34,2026-02-26 11:51:46,35,52.4,8,2.64,1,1
D00020581,O00007223,S006,R112,2026-02-27 16:54:21,2026-02-27 16:58:21,2026-02-27 17:07:57,35,13.6,4,2.63,0,0
D00020585,O00007224,S006,R179,2026-02-27 09:21:10,2026-02-27 09:25:10,2026-02-27 09:42:16,35,21.1,4,2.56,0,No
D00020589,O00007225,S006,R144,2026-02-27 07:26:57,2026-02-27 07:31:57,2026-02-27 07:52:33,35,25.6,5,2.4,0,0
D00020594,O00007226,S006,R051,2026-02-27 21:28:17,2026-02-27 21:31:17,2026-02-27 21:50:17,35,22,3,2.37,0,0
D00020599,O00007227,S006,R171,2026-02-28 14:11:33,2026-02-28 14:15:33,2026-02-28 14:53:51,35,63.9,4,2.15,1,1
D00020603,O00007228,S006,R094,2026-02-28 08:18:12,2026-02-28 08:21:12,2026-02-28 08:47:00,35,43.9,3,1.94,1,1
D00020605,O00007229,S006,R154,2026-02-28 08:56:20,2026-02-28 09:04:20,2026-02-28 09:33:56,35,51.5,8,3.33,1,Yes
D00020609,O00007230,S006,R157,2026-02-28 19:01:01,2026-02-28 19:07:01,2026-02-28 19:29:25,35,38.2,6,1.63,1,1
D00020614,O00007231,S006,R180,2026-02-28 09:45:03,2026-02-28 09:52:03,2026-02-28 10:19:33,35,-51.6,7,2.67,1,1
D00020617,O00007232,S006,R115,2026-02-28 18:38:45,2026-02-28 18:41:45,2026-02-28 19:16:21,35,54.3,3,2.46,1,Yes
D00020619,O00007233,S006,R135,2026-03-01 07:59:01,2026-03-01 08:04:01,2026-03-01 08:26:31,35,27.5,5,3.21,0,0
D00020621,O00007234,S006,R080,2026-03-01 20:59:42,2026-03-01 21:07:42,2026-03-01 21:32:06,35,-32.4,8,2.06,0,0
D00020625,O00007235,S006,R197,2026-03-01 13:58:02,2026-03-01 14:06:02,2026-03-01 14:14:20,35,16.3,8,1.64,0,0
D00020627,O00007236,S006,R112,2026-03-01 13:47:16,2026-03-01 13:49:16,2026-03-01 14:10:10,35,22.9,2,2.78,0,0
D00020630,O00007237,S006,R084,2026-03-01 09:59:00,2026-03-01 10:07:00,2026-03-01 10:12:54,35,13.9,8,1.84,0,No
D00020631,O00007238,S006,R021,2026-03-01 09:30:52,2026-03-01 09:36:52,2026-03-01 09:50:16,35,19.4,6,3.39,0,0
D00020636,O00007239,S006,R027,2026-03-01 13:51:50,2026-03-01 13:57:50,2026-03-01 14:17:02,35,25.2,6,2.78,0,0
D00020638,O00007240,S006,R155,2026-03-01 09:19:26,2026-03-01 09:24:26,2026-03-01 09:42:56,35,23.5,5,2.87,0,No
D00020639,O00007241,S006,R131,2026-03-01 19:44:12,2026-03-01 19:50:12,2026-03-01 20:10:36,35,26.4,6,2.45,0,No
D00020643,O00007243,S006,R030,2026-03-01 19:38:41,2026-03-01 19:45:41,2026-03-01 19:56:53,35,18.2,7,2.18,0,No
D00020644,O00007244,S006,R019,2026-03-01 11:45:31,2026-03-01 11:52:31,2026-03-01 12:03:07,35,17.6,7,1.85,0,0
D00020645,O00007245,S006,R040,2026-03-02 12:09:54,2026-03-02 12:12:54,2026-03-02 12:38:30,35,-43.7,3,2.54,1,Yes
D00020647,O00007246,S006,R091,2026-03-02 18:33:39,2026-03-02 18:41:39,2026-03-02 19:08:09,35,46.4,8,2.5,1,1
D00020652,O00007248,S006,R140,2026-03-02 18:00:58,2026-03-02 18:08:58,2026-03-02 18:45:22,35,70.3,8,2.99,1,Yes
D00020657,O00007249,S006,R078,2026-03-02 17:13:30,2026-03-02 17:21:30,2026-03-02 18:03:18,35,75.3,8,2.26,1,Yes
D00020659,O00007250,S006,R138,2026-03-02 19:45:32,2026-03-02 19:50:32,2026-03-02 20:17:14,35,41.4,5,2.71,1,1
D00020660,O00007251,S006,R158,2026-03-03 06:58:39,2026-03-03 07:02:39,2026-03-03 07:39:51,35,60.7,4,1.6,1,1
D00020665,O00007252,S006,R194,2026-03-03 07:19:43,2026-03-03 07:27:43,2026-03-03 07:54:43,35,48.8,8,1.98,1,1
D00020670,O00007253,S006,R096,2026-03-03 10:05:33,2026-03-03 10:12:33,2026-03-03 10:53:57,35,,7,2.69,1,1
D00020673,O00007254,S006,R155,2026-03-04 19:09:38,2026-03-04 19:17:38,2026-03-04 19:33:38,35,-24,8,3.11,0,0
D00020677,O00007255,S006,R097,2026-03-04 11:54:56,2026-03-04 11:57:56,2026-03-04 12:25:44,35,30.8,3,2.18,0,0
D00020682,O00007256,S006,R077,2026-03-04 15:28:44,2026-03-04 15:35:44,2026-03-04 15:58:08,35,29.4,7,2.45,0,0
D00020683,O00007257,S006,R002,2026-03-04 21:35:47,2026-03-04 21:41:47,2026-03-04 22:05:11,35,29.4,6,2.72,0,0
D00020686,O00007259,S006,R121,2026-03-04 10:25:49,2026-03-04 10:28:49,2026-03-04 10:43:25,35,17.6,3,1.61,0,No
D00020687,O00007260,S006,R002,2026-03-05 13:53:31,2026-03-05 14:00:31,2026-03-05 14:34:31,35,64.4,7,2.15,1,1
D00020696,O00007262,S006,R054,2026-03-05 22:42:14,2026-03-05 22:50:14,2026-03-05 23:16:14,35,52.7,8,2.8,1,1
D00020699,O00007263,S006,R134,2026-03-05 18:21:48,2026-03-05 18:29:48,2026-03-05 18:56:06,35,44.7,8,1.99,1,1
D00020702,O00007264,S006,R178,2026-03-06 18:55:03,2026-03-06 18:57:03,2026-03-06 19:33:03,35,51.5,2,2.41,1,Yes
D00020707,O00007265,S006,R115,2026-03-06 20:46:29,2026-03-06 20:48:29,2026-03-06 21:02:29,35,24.3,2,2.71,0,1
D00020711,O00007266,S006,R123,2026-03-06 23:08:27,2026-03-06 23:14:27,2026-03-06 23:45:27,35,57.5,6,2.23,1,1
D00020713,O00007267,S006,R071,2026-03-06 22:49:06,2026-03-06 22:54:06,2026-03-06 23:17:18,35,42.7,5,2.24,1,Yes
D00020717,O00007268,S006,R078,2026-03-06 16:41:38,2026-03-06 16:48:38,2026-03-06 17:11:20,35,43.3,7,2.17,1,Yes
D00020721,O00007269,S006,R180,2026-03-06 11:07:34,2026-03-06 11:10:34,2026-03-06 11:39:04,35,50.3,3,2.32,1,1
D00020726,O00007270,S006,R124,2026-03-06 19:29:33,2026-03-06 19:32:33,2026-03-06 19:55:09,35,39.4,3,2.55,1,1
D00020728,O00007271,S006,R163,2026-03-06 20:12:36,2026-03-06 20:15:36,2026-03-06 20:49:54,35,53.7,3,2.43,1,1
D00020731,O00007272,S006,R021,2026-03-06 11:26:49,2026-03-06 11:32:49,2026-03-06 12:00:31,35,49.7,6,2.44,1,1
D00020734,O00007273,S006,R132,2026-03-06 11:13:16,2026-03-06 11:15:16,2026-03-06 11:52:46,35,51.9,2,2.72,1,1
D00020738,O00007274,S006,R175,2026-03-07 19:19:19,2026-03-07 19:26:19,2026-03-07 20:10:25,35,81.2,7,1.98,1,1
D00020740,O00007275,S006,R007,2026-03-07 15:29:21,2026-03-07 15:31:21,2026-03-07 15:58:51,35,41.6,2,2.43,1,Yes
D00020744,O00007276,S006,R154,2026-03-07 07:36:47,2026-03-07 07:31:47,2026-03-07 08:22:59,35,69.2,3,2.09,1,1
D00020746,O00007277,S006,R100,2026-03-07 21:21:25,2026-03-07 21:29:25,2026-03-07 22:01:25,35,60,8,2.89,1,Yes
D00020750,O00007278,S006,R156,2026-03-07 23:12:12,2026-03-07 23:07:12,2026-03-07 23:47:00,35,45.8,8,1.73,1,1
D00020757,O00007280,S006,R081,2026-03-07 15:46:36,2026-03-07 15:51:36,2026-03-07 16:18:48,35,44.4,5,2.33,1,1
D00020761,O00007282,S006,R101,2026-03-07 18:10:21,2026-03-07 18:17:21,2026-03-07 18:49:51,35,59.1,7,2.72,1,1
D00020766,O00007283,S006,R106,2026-03-07 09:30:18,2026-03-07 09:34:18,2026-03-07 09:59:36,35,46.1,4,2.3,1,1
D00020768,O00007284,S006,R194,2026-03-07 08:47:32,2026-03-07 08:55:32,2026-03-07 09:30:38,35,66.1,8,3.18,1,1
D00020770,O00007285,S006,R107,2026-03-08 18:21:51,2026-03-08 18:27:51,2026-03-08 19:10:15,35,71.3,6,2.66,1,1
D00020771,O00007286,S006,R017,2026-03-08 13:50:15,2026-03-08 13:54:15,2026-03-08 14:19:45,35,40.4,4,3.41,1,1
D00020775,O00007287,S006,R161,2026-03-08 19:10:10,2026-03-08 19:18:10,2026-03-08 19:43:34,35,52.9,8,3.17,1,1
D00020776,O00007288,S006,R151,2026-03-08 18:00:51,2026-03-08 18:08:51,2026-03-08 18:46:03,35,-64.2,8,2.85,1,1
D00020781,O00007290,S006,R043,2026-03-08 11:25:38,2026-03-08 11:30:38,2026-03-08 11:54:02,35,38.2,5,3.08,1,1
D00020787,O00007292,S006,R141,2026-03-08 00:35:52,2026-03-08 00:42:52,2026-03-08 01:11:16,35,46.2,7,3.1,1,1
D00020792,O00007293,S006,R185,2026-03-08 20:07:40,2026-03-08 20:14:40,2026-03-08 20:31:58,35,38.5,7,3.81,1,1
D00020796,O00007294,S006,R194,2026-03-08 18:25:51,2026-03-08 18:29:51,2026-03-08 19:00:51,35,53.7,4,2.28,1,1
D00020797,O00007295,S006,R039,2026-03-08 07:28:16,2026-03-08 07:35:16,2026-03-08 07:57:04,35,39.3,7,1.85,1,Yes
D00020802,O00007296,S006,R166,2026-03-09 17:44:16,2026-03-09 17:47:16,2026-03-09 18:01:16,35,17,3,2.8,0,0
D00020804,O00007297,S006,R192,2026-03-09 20:35:32,2026-03-09 20:42:32,2026-03-09 20:57:08,35,21.6,7,2.77,0,0
D00020807,O00007298,S006,R181,2026-03-09 19:25:25,2026-03-09 19:29:25,2026-03-09 19:55:25,35,30,4,2.88,0,No
D00020808,O00007299,S006,R169,2026-03-09 16:26:24,2026-03-09 16:21:24,2026-03-09 16:46:24,35,20,4,1.55,0,No
D00020812,O00007300,S006,R068,2026-03-09 18:41:09,2026-03-09 18:46:09,2026-03-09 19:05:21,35,24.2,5,2.91,0,No
D00020813,O00007301,S006,R010,2026-03-09 06:12:38,2026-03-09 06:17:38,2026-03-09 06:36:14,35,23.6,5,2.89,0,0
D00020818,O00007303,S006,R003,2026-03-09 21:07:32,2026-03-09 21:15:32,2026-03-09 21:26:14,35,18.7,8,2.92,0,No
D00020821,O00007304,S006,R103,2026-03-09 12:49:51,2026-03-09 12:57:51,2026-03-09 13:14:39,35,24.8,8,2.38,0,0
D00020822,O00007305,S006,R052,2026-03-10 06:54:56,2026-03-10 06:58:56,2026-03-10 07:17:32,35,22.6,4,1.55,0,No
D00020826,O00007306,S006,R161,2026-03-10 15:37:57,2026-03-10 15:45:57,2026-03-10 16:00:39,35,22.7,8,2.77,0,0
D00020829,O00007307,S006,R048,2026-03-10 18:39:45,2026-03-10 18:46:45,2026-03-10 19:01:57,35,22.2,7,1.85,0,0
D00020830,O00007308,S006,R015,2026-03-10 13:42:26,2026-03-10 13:46:26,2026-03-10 14:02:50,35,20.4,4,2.14,0,No
D00020833,O00007309,S006,R076,2026-03-10 20:15:43,2026-03-10 20:17:43,2026-03-10 20:41:55,35,26.2,2,2.3,0,0
D00020838,O00007310,S006,R183,2026-03-10 18:02:36,2026-03-10 18:09:36,2026-03-10 18:34:42,35,32.1,7,3.29,0,0
D00020840,O00007311,S006,R027,2026-03-11 09:11:56,2026-03-11 09:18:56,2026-03-11 09:50:50,35,52.2,7,2.45,1,Yes
D00020842,O00007312,S006,R187,2026-03-11 22:57:07,2026-03-11 23:02:07,2026-03-11 23:35:01,35,60.2,5,1.65,1,Yes
D00020847,O00007313,S006,R142,2026-03-11 21:52:27,2026-03-11 21:55:27,2026-03-11 22:36:03,35,59.8,3,2.66,1,1
D00020848,O00007314,S006,R050,2026-03-11 09:35:50,2026-03-11 09:38:50,2026-03-11 10:10:38,35,50.1,3,2.5,1,Yes
D00020849,O00007315,S006,R180,2026-03-11 08:43:06,2026-03-11 08:49:06,2026-03-11 09:21:00,35,56.2,6,2.74,1,Yes
D00020853,O00007316,S006,R084,2026-03-11 23:19:10,2026-03-11 23:27:10,2026-03-11 23:48:52,35,39.2,8,2.34,1,1
D00020855,O00007317,S006,R124,2026-03-12 19:27:08,2026-03-12 19:33:08,2026-03-12 20:14:20,35,66.2,6,2.34,1,1
D00020860,O00007318,S006,R090,2026-03-12 20:32:36,2026-03-12 20:40:36,2026-03-12 21:18:24,35,72.5,8,2.04,1,1
D00020863,O00007319,S006,R044,2026-03-12 23:40:26,2026-03-12 23:48:26,2026-03-13 00:09:02,35,43.2,8,2.81,1,1
D00020866,O00007320,S006,R007,2026-03-13 12:32:46,2026-03-13 12:37:46,2026-03-13 13:08:46,35,50.8,5,1.69,1,1
D00020867,O00007321,S006,R089,2026-03-13 17:56:08,2026-03-13 18:04:08,2026-03-13 18:34:02,35,58.3,8,3.26,1,1
D00020871,O00007322,S006,R108,2026-03-13 08:31:44,2026-03-13 08:34:44,2026-03-13 08:55:20,35,36.6,3,1.53,1,1
D00020875,O00007323,S006,R138,2026-03-13 22:38:23,2026-03-13 22:44:23,2026-03-13 23:15:41,35,50.2,6,2.72,1,1
D00020880,O00007324,S006,R059,2026-03-13 21:12:36,2026-03-13 21:18:36,2026-03-13 21:39:54,35,40.3,6,2.1,1,1
D00020883,O00007325,S006,R008,2026-03-13 08:51:05,2026-03-13 08:54:05,2026-03-13 09:22:17,35,44,3,2.06,1,1
D00020888,O00007326,S006,R055,2026-03-14 08:33:11,2026-03-14 08:40:11,2026-03-14 08:48:35,35,15.4,7,2.64,0,No
D00020892,O00007327,S006,R114,2026-03-14 07:55:55,2026-03-14 07:59:55,2026-03-14 08:29:31,35,33.6,4,1.65,0,No
D00020897,O00007328,S006,R108,2026-03-14 12:18:34,2026-03-14 12:21:34,2026-03-14 12:31:28,35,12.9,3,2.68,0,0
D00020902,O00007329,S006,R095,2026-03-14 21:23:23,2026-03-14 21:28:23,2026-03-14 21:51:41,35,28.3,5,1.93,0,No
D00020903,O00007330,S006,R030,2026-03-14 19:21:46,2026-03-14 19:28:46,2026-03-14 19:47:58,35,26.2,7,2.69,0,0
D00020904,O00007331,S006,R063,2026-03-15 08:06:51,2026-03-15 08:12:51,2026-03-15 08:42:27,35,51.7,6,2.95,1,Yes
D00020909,O00007332,S006,R050,2026-03-15 21:56:24,2026-03-15 21:58:24,2026-03-15 22:36:24,35,57.6,2,3.05,1,1
D00020913,O00007333,S006,R052,2026-03-15 20:28:33,2026-03-15 20:33:33,2026-03-15 21:11:57,35,63,5,3.48,1,1
D00020916,O00007334,S006,R193,2026-03-15 22:44:17,2026-03-15 22:46:17,2026-03-15 23:20:53,35,53.3,2,2.16,1,1
D00020917,O00007335,S006,R186,2026-03-15 14:03:19,2026-03-15 14:11:19,2026-03-15 14:30:43,35,36.2,8,3.62,1,Yes
D00020918,O00007336,S006,R052,2026-03-16 18:39:11,2026-03-16 18:45:11,2026-03-16 19:17:29,35,51.8,6,2.45,1,Yes
D00020919,O00007337,S006,R186,2026-03-16 20:33:52,2026-03-16 20:40:52,2026-03-16 21:08:52,35,51.4,7,2.26,1,Yes
D00020922,O00007338,S006,R128,2026-03-17 21:14:08,2026-03-17 21:20:08,2026-03-17 21:55:02,35,64.7,6,2.14,1,1
D00020930,O00007340,S006,R006,2026-03-17 17:02:37,2026-03-17 17:08:37,2026-03-17 17:32:43,35,45.9,6,3.21,1,1
D00020931,O00007341,S006,R117,2026-03-18 21:39:16,2026-03-18 21:42:16,2026-03-18 22:02:28,35,23.2,3,2.92,0,No
D00020932,O00007342,S006,R155,2026-03-18 14:57:24,2026-03-18 14:52:24,2026-03-18 15:17:12,35,19.8,2,1.5,0,0
D00020935,O00007343,S006,R060,2026-03-18 19:34:19,2026-03-18 19:38:19,2026-03-18 20:01:43,35,27.4,4,2.42,0,No
D00020938,O00007344,S006,R132,2026-03-18 17:25:47,2026-03-18 17:29:47,2026-03-18 17:42:35,35,16.8,4,2.15,0,0
D00020942,O00007345,S006,R142,2026-03-19 21:06:37,2026-03-19 21:14:37,2026-03-19 21:48:19,35,57.2,8,1.83,1,Yes
D00020944,O00007346,S006,R022,2026-03-19 08:01:51,2026-03-19 08:07:51,2026-03-19 08:27:45,35,36.5,6,2.9,1,1
D00020948,O00007347,S006,R150,2026-03-19 18:01:33,2026-03-19 18:07:33,2026-03-19 18:36:21,35,48.7,6,2.21,1,1
D00020950,O00007348,S006,R086,2026-03-20 09:13:54,2026-03-20 09:08:54,2026-03-20 09:43:24,35,29.5,8,2.06,0,0
D00020952,O00007349,S006,R042,2026-03-20 18:28:27,2026-03-20 18:35:27,2026-03-20 18:42:27,35,14,7,2.3,0,No
D00020956,O00007350,S006,R020,2026-03-20 12:49:20,2026-03-20 12:53:20,2026-03-20 13:07:26,35,18.1,4,2.71,0,0
D00020960,O00007351,S006,R130,2026-03-20 18:16:21,2026-03-20 18:21:21,2026-03-20 18:41:21,35,25,5,2.2,0,0
D00020967,O00007353,S006,R009,2026-03-20 08:33:02,2026-03-20 08:38:02,2026-03-20 08:53:50,35,20.8,5,2.8,0,0
D00020968,O00007354,S006,R130,2026-03-21 08:12:32,2026-03-21 08:07:32,2026-03-21 08:45:56,35,51.1,4,2.08,1,1
D00020972,O00007355,S006,R112,2026-03-21 21:07:08,2026-03-21 21:13:08,2026-03-21 21:46:20,35,62.4,6,2.64,1,1
D00020975,O00007356,S006,R177,2026-03-21 17:23:12,2026-03-21 17:30:12,2026-03-21 17:55:42,35,45.7,7,2.69,1,1
D00020977,O00007357,S006,R126,2026-03-21 16:51:13,2026-03-21 16:56:13,2026-03-21 17:23:55,35,42.7,5,3.26,1,Yes
D00020978,O00007358,S006,R098,2026-03-21 15:25:23,2026-03-21 15:33:23,2026-03-21 15:58:29,35,52.3,8,1.84,1,1
D00020980,O00007359,S006,R089,2026-03-21 20:23:11,2026-03-21 20:31:11,2026-03-21 21:03:59,35,62.3,8,2.88,1,1
D00020982,O00007360,S006,R190,2026-03-21 06:29:14,2026-03-21 06:35:14,2026-03-21 07:01:44,35,50.4,6,2.86,1,Yes
D00020987,O00007361,S006,R176,2026-03-21 09:11:10,2026-03-21 09:14:10,2026-03-21 09:41:28,35,-41.3,3,2,1,1
D00020991,O00007362,S006,R008,2026-03-21 21:19:41,2026-03-21 21:24:41,2026-03-21 21:48:29,35,43,5,2.49,1,1
D00020992,O00007363,S006,R119,2026-03-22 10:39:11,2026-03-22 10:43:11,2026-03-22 10:57:41,35,-18.5,4,2,0,0
D00020997,O00007364,S006,R108,2026-03-22 14:27:41,2026-03-22 14:29:41,2026-03-22 14:44:05,35,16.4,2,2.28,0,0
D00020999,O00007366,S006,R120,2026-03-22 08:17:09,2026-03-22 08:25:09,2026-03-22 08:34:33,35,17.4,8,2.53,0,0
D00021003,O00007367,S006,R160,2026-03-22 17:05:19,2026-03-22 17:11:19,2026-03-22 17:24:49,35,-19.5,6,2.91,0,0
D00021007,O00007368,S006,R096,2026-03-22 20:17:11,2026-03-22 20:20:11,2026-03-22 20:39:53,35,22.7,3,2.84,0,0
D00021008,O00007369,S006,R140,2026-03-22 19:18:58,2026-03-22 19:21:58,2026-03-22 19:43:22,35,24.4,3,2.6,0,No
D00021012,O00007370,S006,R038,2026-03-23 10:31:07,2026-03-23 10:39:07,2026-03-23 11:08:49,35,,8,2.47,1,Yes
D00021014,O00007371,S006,R130,2026-03-23 20:19:26,2026-03-23 20:26:26,2026-03-23 20:59:56,35,52.8,7,2.62,1,1
D00021015,O00007372,S006,R145,2026-03-23 19:34:51,2026-03-23 19:37:51,2026-03-23 20:13:57,35,52.7,3,2.69,1,Yes
D00021017,O00007373,S006,R090,2026-03-24 10:54:40,2026-03-24 11:02:40,2026-03-24 11:25:52,35,49.2,8,2.4,1,1
D00021018,O00007374,S006,R032,2026-03-24 21:14:31,2026-03-24 21:18:31,2026-03-24 22:00:55,35,63.3,4,1.24,1,1
D00021021,O00007375,S006,R147,2026-03-24 17:44:29,2026-03-24 17:51:29,2026-03-24 18:13:29,35,42.8,7,2.25,1,1
D00021026,O00007376,S006,R140,2026-03-24 22:15:16,2026-03-24 22:18:16,2026-03-24 22:46:22,35,49.5,3,2.53,1,Yes
D00021032,O00007378,S006,R087,2026-03-24 07:15:27,2026-03-24 07:17:27,2026-03-24 07:54:45,35,52,2,2.87,1,Yes
D00021033,O00007379,S006,R151,2026-03-25 19:08:22,2026-03-25 19:13:22,2026-03-25 19:44:40,35,56,5,2.32,1,1
D00021037,O00007380,S006,R167,2026-03-25 22:56:56,2026-03-25 23:03:56,2026-03-25 23:33:08,35,53.5,7,2.38,1,1
D00021038,O00007381,S006,R084,2026-03-25 18:32:22,2026-03-25 18:38:22,2026-03-25 19:12:58,35,-56.7,6,2.65,1,1
D00021041,O00007382,S006,R168,2026-03-25 13:53:05,2026-03-25 13:55:05,2026-03-25 14:27:47,35,48.9,2,2.48,1,1
D00021043,O00007383,S006,R085,2026-03-26 19:14:38,2026-03-26 19:16:38,2026-03-26 19:58:08,35,56.9,2,2.6,1,Yes
D00021044,O00007384,S006,R096,2026-03-26 09:14:34,2026-03-26 09:16:34,2026-03-26 09:56:40,35,58,2,3.21,1,1
D00021047,O00007385,S006,R073,2026-03-26 08:18:29,2026-03-26 08:24:29,2026-03-26 08:53:23,35,49.8,6,2.51,1,Yes
D00021049,O00007386,S006,R176,2026-03-26 03:42:44,2026-03-26 03:47:44,2026-03-26 04:20:32,35,,5,3.62,1,1
D00021054,O00007388,S006,R019,2026-03-27 23:08:47,2026-03-27 23:12:47,2026-03-27 23:52:11,35,60,4,3.65,1,Yes
D00021056,O00007389,S006,R143,2026-03-27 20:27:24,2026-03-27 20:34:24,2026-03-27 21:11:00,35,64.3,7,2.13,1,Yes
D00021064,O00007391,S006,R080,2026-03-27 22:25:47,2026-03-27 22:32:47,2026-03-27 22:54:11,35,43.2,7,2.42,1,1
D00021068,O00007392,S006,R185,2026-03-27 17:31:52,2026-03-27 17:37:52,2026-03-27 18:03:28,35,47.7,6,2.44,1,1
D00021072,O00007393,S006,R181,2026-03-27 03:23:28,2026-03-27 03:26:28,2026-03-27 03:51:40,35,41.7,3,2.34,1,1
D00021073,O00007394,S006,R052,2026-03-28 18:04:11,2026-03-28 18:11:11,2026-03-28 18:42:11,35,56,7,2.31,1,1
D00021076,O00007395,S006,R193,2026-03-28 08:00:24,2026-03-28 08:04:24,2026-03-28 08:26:42,35,39.9,4,3.09,1,1
D00021078,O00007396,S006,R084,2026-03-28 18:49:30,2026-03-28 18:57:30,2026-03-28 19:32:48,35,60.6,8,2.1,1,1
D00021079,O00007397,S006,R003,2026-03-28 10:10:45,2026-03-28 10:12:45,2026-03-28 10:51:27,35,58.4,2,1.46,1,1
D00021081,O00007398,S006,R132,2026-03-28 19:58:56,2026-03-28 20:01:56,2026-03-28 20:39:26,35,64.4,3,2.51,1,1
D00021086,O00007399,S006,R040,2026-03-28 19:33:21,2026-03-28 19:35:21,2026-03-28 20:19:27,35,69.2,2,3.16,1,Yes
D00021091,O00007400,S006,R052,2026-03-28 11:46:34,2026-03-28 11:53:34,2026-03-28 12:10:16,35,34.5,7,2.35,0,1
D00021096,O00007401,S006,R023,2026-03-28 07:17:44,2026-03-28 07:19:44,2026-03-28 07:55:56,35,56.3,2,3.1,1,Yes
D00021100,O00007402,S006,R131,2026-03-29 14:03:07,2026-03-29 14:07:07,2026-03-29 14:54:01,35,67.8,4,2.27,1,1
D00021102,O00007403,S006,R185,2026-03-29 23:57:19,2026-03-30 00:04:19,2026-03-30 00:25:55,35,42.3,7,2.69,1,1
D00021104,O00007404,S006,R167,2026-03-29 16:19:46,2026-03-29 16:27:46,2026-03-29 16:58:10,35,59.6,8,2.4,1,1
