customer_id,city,locality,age_group,acquisition_channel,signup_date,is_app_user
C01835,Bengaluru,Bellandur,25-34,referral,2024-07-02 00:00:00,1
C01836,Bengaluru,Marathahalli,35-44,ORGANIC,2024-09-18 00:00:00,1
C01837,Bengaluru,Indiranagar,55+,referral,2024-11-15 00:00:00,1
C01838,Bengaluru,HSR Layout,35-44,Referral,2024-12-29 00:00:00,1
C01839,Bengaluru,Electronic City,25-34,organic,2024-08-26 00:00:00,1
C01840,,Koramangala,35-44,coupon,2025-06-01 00:00:00,1
C01841,Bengaluru,HSR Layout,18-24,word_of_mouth,2024-10-30 00:00:00,0
C01842,Bengaluru,Whitefield,25-34,influencer,2024-09-13 00:00:00,1
C01843,Bengaluru,Whitefield,25-34,paid_app_install,2024-06-13 00:00:00,0
C01844,Bengaluru,Marathahalli,18-24,coupon,2024-09-21 00:00:00,1
C01845,Bengaluru,Yelahanka,25-34,Paid_App_Install,2025-04-06 00:00:00,1
C01846,Bengaluru,Koramangala,18-24,organic,2024-11-19 00:00:00,1
C01847,Bengaluru,Indiranagar,35-44,organic,2025-04-18 00:00:00,1
C01848,Bengaluru,Koramangala,25-34,organic,2024-10-01 00:00:00,1
C01849,Bengaluru,Electronic City,25-34,organic,2024-06-23 00:00:00,0
C01850,Bengaluru,Marathahalli,18-24,referral,2024-06-03 00:00:00,1
C01851,Bengaluru,HSR Layout,18-24,referral,2024-08-05 00:00:00,1
C01852,Bengaluru,Bellandur,25-34,organic,2025-01-02 00:00:00,1
C01853,,Electronic City,55+,organic,2025-03-09 00:00:00,1
C01854,,Bellandur,18-24,influencer,2024-08-03 00:00:00,1
C01855,Bengaluru,Electronic City,25-34,organic,2024-10-02 00:00:00,1
C01856,Bengaluru,Koramangala,45-54,paid_app_install,2024-09-07 00:00:00,1
C01857,Bengaluru,Jayanagar,18-24,organic,2024-09-04 00:00:00,1
C01858,Bengaluru,Whitefield,45-54,paid_app_install,2024-07-18 00:00:00,1
C01859,Bengaluru,Bellandur,25-34,Word_Of_Mouth,2024-06-27 00:00:00,0
C01860,,Jayanagar,25-34,paid_app_install,2024-07-10 00:00:00,0
C01861,Bengaluru,Bellandur,25-34,paid_app_install,2024-06-11 00:00:00,1
C01862,Bengaluru,Marathahalli,25-34,coupon,2024-07-10 00:00:00,1
C01863,Bengaluru,Koramangala,25-34,ORGANIC,2024-06-02 00:00:00,0
C01864,Bengaluru,BTM Layout,45-54,word_of_mouth,2024-11-25 00:00:00,1
C01865,Bengaluru,Yelahanka,35-44,paid_app_install,2024-08-08 00:00:00,1
C01866,Bengaluru,Yelahanka,35-44,paid_app_install,2026-03-14 00:00:00,1
C01867,Bengaluru,Indiranagar,35-44,referral,2024-07-09 00:00:00,1
C01868,Bengaluru,Koramangala,25-34,INFLUENCER,2024-08-16 00:00:00,1
C01869,Bengaluru,Indiranagar,35-44,influencer,2024-08-19 00:00:00,1
C01870,Bengaluru,Jayanagar,25-34,Influencer,2024-06-02 00:00:00,0
C01871,Bengaluru,Bellandur,35-44,paid_app_install,2025-04-25 00:00:00,1
C01872,Bengaluru,Koramangala,25-34,organic,2024-06-06 00:00:00,1
C01873,Bengaluru,BTM Layout,35-44,referral,2025-10-20 00:00:00,0
C01874,Bengaluru,Bellandur,45-54,Referral,2025-07-06 00:00:00,1
C01875,Bengaluru,Jayanagar,25-34,organic,2024-10-17 00:00:00,1
C01876,Bengaluru,BTM Layout,18-24,organic,2024-10-20 00:00:00,1
C01877,Bengaluru,Marathahalli,25-34,Organic,2024-12-08 00:00:00,1
C01878,Bengaluru,BTM Layout,25-34,referral,2024-08-28 00:00:00,1
C01879,Bengaluru,HSR Layout,35-44,REFERRAL,2024-12-05 00:00:00,1
C01880,Bengaluru,BTM Layout,55+,organic,2024-06-09 00:00:00,1
C01881,Bengaluru,Jayanagar,25-34,coupon,2024-06-11 00:00:00,1
C01882,Bengaluru,Electronic City,25-34,Paid_App_Install,2024-09-18 00:00:00,1
C01883,Bengaluru,Marathahalli,35-44,paid_app_install,2024-10-22 00:00:00,1
C01884,Bengaluru,Jayanagar,18-24,ORGANIC,2025-06-29 00:00:00,1
C01885,Bengaluru,Koramangala,25-34,influencer,2024-06-20 00:00:00,1
C01886,Bengaluru,Whitefield,45-54,influencer,2025-04-08 00:00:00,1
C01887,Bengaluru,Indiranagar,35-44,word_of_mouth,2024-07-13 00:00:00,1
C01888,Bengaluru,Koramangala,18-24,paid_app_install,2024-08-30 00:00:00,1
C01889,Bengaluru,Jayanagar,25-34,INFLUENCER,2024-08-08 00:00:00,1
C01890,Bengaluru,Yelahanka,35-44,coupon,2024-08-31 00:00:00,1
C01891,Bengaluru,Indiranagar,35-44,organic,2024-06-30 00:00:00,0
C01892,Bengaluru,Whitefield,35-44,organic,2024-10-05 00:00:00,1
C01893,Bengaluru,Bellandur,25-34,influencer,2025-03-19 00:00:00,1
C01894,Bengaluru,Koramangala,45-54,Organic,2024-09-13 00:00:00,1
C01895,Bengaluru,BTM Layout,25-34,organic,2024-09-30 00:00:00,1
C01896,Bengaluru,Jayanagar,35-44,paid_app_install,2025-05-07 00:00:00,0
C01897,Bengaluru,Marathahalli,25-34,organic,2025-01-07 00:00:00,1
C01898,Bengaluru,Koramangala,18-24,influencer,2024-09-30 00:00:00,0
C01899,Bengaluru,HSR Layout,55+,coupon,2024-07-24 00:00:00,1
C01900,Bengaluru,Bellandur,18-24,referral,2025-06-25 00:00:00,1
C01901,Bengaluru,BTM Layout,25-34,organic,2024-11-02 00:00:00,1
C01902,Bengaluru,Indiranagar,35-44,organic,2024-07-15 00:00:00,1
C01903,Bengaluru,Jayanagar,35-44,Organic,2024-07-27 00:00:00,0
C01904,Bengaluru,Indiranagar,35-44,organic,2025-03-20 00:00:00,1
C01905,Bengaluru,Jayanagar,25-34,organic,2024-06-09 00:00:00,1
C01906,Bengaluru,Koramangala,25-34,referral,2026-03-31 00:00:00,1
C01907,Bengaluru,Yelahanka,45-54,referral,2024-06-26 00:00:00,1
C01908,Bengaluru,HSR Layout,18-24,PAID_APP_INSTALL,2025-03-14 00:00:00,1
C01909,Bengaluru,HSR Layout,45-54,coupon,2024-08-30 00:00:00,1
C01910,Bengaluru,Koramangala,25-34,paid_app_install,2024-09-30 00:00:00,1
C01911,Bengaluru,HSR Layout,35-44,influencer,2025-06-18 00:00:00,1
C01912,Bengaluru,Electronic City,18-24,organic,2024-09-04 00:00:00,1
C01913,Bengaluru,Yelahanka,25-34,Paid_App_Install,2024-10-17 00:00:00,1
C01914,Bengaluru,HSR Layout,45-54,referral,2024-06-10 00:00:00,1
C01915,Bengaluru,Whitefield,25-34,organic,2024-06-01 00:00:00,0
C01916,Bengaluru,Jayanagar,35-44,paid_app_install,2024-07-21 00:00:00,0
C01917,Bengaluru,Electronic City,35-44,Referral,2024-12-23 00:00:00,1
C01918,Bengaluru,Marathahalli,35-44,organic,2024-06-24 00:00:00,1
C01919,Bengaluru,Whitefield,45-54,Coupon,2024-06-22 00:00:00,0
C01920,Bengaluru,Whitefield,25-34,coupon,2024-09-04 00:00:00,1
C01921,,Jayanagar,18-24,referral,2024-12-05 00:00:00,1
C01922,Bengaluru,Indiranagar,18-24,REFERRAL,2025-01-11 00:00:00,0
C01923,Bengaluru,Marathahalli,25-34,influencer,2024-07-06 00:00:00,1
C01924,Bengaluru,HSR Layout,18-24,paid_app_install,2024-06-15 00:00:00,1
C01925,Bengaluru,Bellandur,25-34,ORGANIC,2025-10-21 00:00:00,1
C01926,Bengaluru,Indiranagar,25-34,influencer,2024-07-25 00:00:00,1
C01927,Bengaluru,BTM Layout,18-24,Word_Of_Mouth,2025-05-12 00:00:00,1
C01928,Bengaluru,Whitefield,18-24,organic,2025-05-25 00:00:00,1
C01929,Bengaluru,Marathahalli,35-44,coupon,2025-02-22 00:00:00,1
C01930,Bengaluru,Indiranagar,25-34,word_of_mouth,2024-07-04 00:00:00,0
C01931,Bengaluru,BTM Layout,25-34,organic,2025-04-07 00:00:00,1
C01932,Bengaluru,BTM Layout,45-54,paid_app_install,2025-02-19 00:00:00,1
C01933,Bengaluru,BTM Layout,18-24,organic,2024-11-11 00:00:00,1
C01934,,Marathahalli,55+,paid_app_install,2024-08-14 00:00:00,1
C01935,Bengaluru,Marathahalli,35-44,Paid_App_Install,2024-07-25 00:00:00,1
C01936,Bengaluru,Bellandur,25-34,organic,2024-06-24 00:00:00,1
C01937,Bengaluru,Koramangala,35-44,paid_app_install,2024-10-07 00:00:00,1
C01938,Bengaluru,Bellandur,35-44,paid_app_install,2024-11-06 00:00:00,1
C01939,Bengaluru,BTM Layout,25-34,referral,2024-08-20 00:00:00,1
C01940,Bengaluru,Indiranagar,45-54,organic,2024-09-25 00:00:00,1
C01941,Bengaluru,Indiranagar,18-24,organic,2024-08-21 00:00:00,1
C01942,Bengaluru,HSR Layout,25-34,influencer,2024-12-02 00:00:00,1
C01943,Bengaluru,Bellandur,18-24,Word_Of_Mouth,2025-07-22 00:00:00,0
C01944,Bengaluru,Jayanagar,25-34,paid_app_install,2024-07-03 00:00:00,0
C01945,,Bellandur,25-34,referral,2024-08-26 00:00:00,1
C01946,Bengaluru,BTM Layout,45-54,Influencer,2024-06-28 00:00:00,0
C01947,Bengaluru,Whitefield,18-24,organic,2024-11-24 00:00:00,1
C01948,Bengaluru,Koramangala,25-34,organic,2025-01-21 00:00:00,0
C01949,,HSR Layout,25-34,referral,2025-09-27 00:00:00,1
C01950,Bengaluru,Whitefield,45-54,referral,2024-07-29 00:00:00,1
C01951,Bengaluru,Indiranagar,55+,influencer,2025-11-22 00:00:00,1
C01952,Bengaluru,Koramangala,35-44,word_of_mouth,2024-06-12 00:00:00,1
C01953,Bengaluru,Marathahalli,55+,influencer,2024-11-14 00:00:00,1
C01954,Bengaluru,Jayanagar,35-44,influencer,2024-06-11 00:00:00,1
C01955,Bengaluru,Yelahanka,55+,organic,2025-07-09 00:00:00,1
C01956,Bengaluru,Yelahanka,35-44,word_of_mouth,2024-10-14 00:00:00,1
C01957,Bengaluru,Marathahalli,18-24,paid_app_install,2024-12-17 00:00:00,1
C01958,Bengaluru,Whitefield,25-34,Coupon,2025-04-17 00:00:00,1
C01959,Bengaluru,Marathahalli,35-44,referral,2024-06-30 00:00:00,0
C01960,Bengaluru,Bellandur,25-34,referral,2024-06-08 00:00:00,1
C01961,Bengaluru,Indiranagar,25-34,influencer,2025-06-15 00:00:00,1
C01962,Bengaluru,Whitefield,25-34,organic,2024-08-08 00:00:00,0
C01963,Bengaluru,Bellandur,45-54,influencer,2024-06-25 00:00:00,1
C01964,Bengaluru,HSR Layout,18-24,Coupon,2024-09-22 00:00:00,1
C01965,Bengaluru,BTM Layout,35-44,Organic,2024-11-12 00:00:00,1
C01966,Bengaluru,BTM Layout,35-44,organic,2024-06-06 00:00:00,0
C01967,Bengaluru,Koramangala,55+,paid_app_install,2024-07-28 00:00:00,1
C01968,Bengaluru,HSR Layout,45-54,organic,2024-06-07 00:00:00,1
C01969,Bengaluru,HSR Layout,35-44,influencer,2024-09-07 00:00:00,1
C01970,Bengaluru,Indiranagar,25-34,influencer,2025-07-11 00:00:00,0
C01971,Bengaluru,Indiranagar,25-34,referral,2026-03-31 00:00:00,1
C01972,Bengaluru,Bellandur,25-34,PAID_APP_INSTALL,2024-11-30 00:00:00,1
C01973,Bengaluru,HSR Layout,35-44,influencer,2024-07-02 00:00:00,1
C01974,Bengaluru,BTM Layout,45-54,coupon,2025-07-31 00:00:00,1
C01975,Bengaluru,HSR Layout,35-44,paid_app_install,2024-10-09 00:00:00,1
C01976,Bengaluru,Yelahanka,25-34,coupon,2024-07-01 00:00:00,0
C01977,Bengaluru,Koramangala,25-34,organic,2025-09-02 00:00:00,1
C01978,Bengaluru,Whitefield,25-34,organic,2025-02-10 00:00:00,0
C01979,Bengaluru,Electronic City,18-24,Organic,2025-01-23 00:00:00,1
C01980,Bengaluru,Bellandur,25-34,referral,2025-01-09 00:00:00,1
C01981,Bengaluru,Koramangala,18-24,coupon,2024-07-11 00:00:00,1
C01982,Bengaluru,Bellandur,35-44,referral,2024-07-13 00:00:00,1
C01983,Bengaluru,Whitefield,25-34,paid_app_install,2024-12-27 00:00:00,1
C01984,Bengaluru,Whitefield,25-34,referral,2024-07-15 00:00:00,0
C01985,Bengaluru,Indiranagar,55+,referral,2024-09-12 00:00:00,0
C01986,Bengaluru,Indiranagar,25-34,coupon,2025-03-02 00:00:00,1
C01987,Bengaluru,Jayanagar,18-24,referral,2025-03-03 00:00:00,1
C01988,Bengaluru,BTM Layout,25-34,paid_app_install,2024-09-17 00:00:00,1
C01989,Bengaluru,Whitefield,18-24,organic,2025-03-10 00:00:00,0
C01990,Bengaluru,Jayanagar,18-24,coupon,2025-04-25 00:00:00,1
C01991,Bengaluru,Jayanagar,18-24,influencer,2024-12-09 00:00:00,0
C01992,Bengaluru,Koramangala,25-34,paid_app_install,2024-07-17 00:00:00,1
C01993,Bengaluru,Marathahalli,25-34,Organic,2024-07-28 00:00:00,1
C01994,Bengaluru,Indiranagar,25-34,referral,2024-08-08 00:00:00,1
C01995,Bengaluru,Jayanagar,45-54,coupon,2024-06-23 00:00:00,1
C01996,Bengaluru,Marathahalli,25-34,COUPON,2024-07-28 00:00:00,1
C01997,Bengaluru,Yelahanka,45-54,organic,2024-07-13 00:00:00,0
C01998,Bengaluru,Indiranagar,25-34,referral,2024-09-18 00:00:00,1
C01999,Bengaluru,Indiranagar,25-34,referral,2025-08-05 00:00:00,1
C02000,Bengaluru,HSR Layout,35-44,organic,2024-06-20 00:00:00,1
C02001,Bengaluru,Koramangala,18-24,paid_app_install,2025-01-16 00:00:00,1
C02002,Bengaluru,Koramangala,18-24,organic,2024-12-27 00:00:00,1
C02003,Bengaluru,Electronic City,35-44,referral,2024-06-19 00:00:00,1
C02004,Bengaluru,Koramangala,25-34,influencer,2025-09-04 00:00:00,1
C02005,Bengaluru,HSR Layout,35-44,referral,2024-10-30 00:00:00,1
C02006,Bengaluru,Jayanagar,45-54,Paid_App_Install,2024-08-21 00:00:00,1
C02007,Bengaluru,Whitefield,25-34,Word_Of_Mouth,2025-02-10 00:00:00,1
C02008,Bengaluru,Bellandur,25-34,organic,2024-07-24 00:00:00,1
C02009,Bengaluru,Indiranagar,25-34,paid_app_install,2024-12-30 00:00:00,1
C02010,Bengaluru,Whitefield,55+,organic,2024-06-08 00:00:00,1
C02011,Bengaluru,Indiranagar,35-44,referral,2025-04-26 00:00:00,1
C02012,Bengaluru,Indiranagar,45-54,organic,2024-09-16 00:00:00,0
C02013,Bengaluru,Electronic City,25-34,organic,2024-11-30 00:00:00,1
C02014,Bengaluru,Indiranagar,35-44,referral,2024-07-16 00:00:00,1
C02015,Bengaluru,BTM Layout,25-34,referral,2024-12-21 00:00:00,1
C02016,Bengaluru,Whitefield,25-34,coupon,2025-02-22 00:00:00,1
C02017,Bengaluru,HSR Layout,45-54,PAID_APP_INSTALL,2024-09-24 00:00:00,1
C02018,Bengaluru,Electronic City,18-24,word_of_mouth,2024-11-21 00:00:00,0
C02019,Bengaluru,Indiranagar,55+,INFLUENCER,2024-09-18 00:00:00,1
C02020,Bengaluru,Marathahalli,18-24,organic,2025-07-10 00:00:00,1
C02021,Bengaluru,Yelahanka,35-44,referral,2024-10-03 00:00:00,1
C02022,Bengaluru,BTM Layout,25-34,referral,2025-04-28 00:00:00,1
C02023,Bengaluru,Yelahanka,25-34,Referral,2025-03-18 00:00:00,1
C02024,Bengaluru,Indiranagar,25-34,influencer,2024-09-04 00:00:00,1
C02025,Bengaluru,Whitefield,25-34,influencer,2024-07-18 00:00:00,1
C02026,Bengaluru,Koramangala,25-34,REFERRAL,2024-09-02 00:00:00,1
C02027,Bengaluru,Jayanagar,35-44,organic,2025-04-11 00:00:00,1
C02028,Bengaluru,Yelahanka,18-24,organic,2024-07-17 00:00:00,1
C02029,Bengaluru,Koramangala,18-24,organic,2024-10-12 00:00:00,1
C02030,Bengaluru,Marathahalli,18-24,organic,2025-03-23 00:00:00,0
C02031,Bengaluru,Koramangala,25-34,paid_app_install,2024-08-18 00:00:00,1
C02032,Bengaluru,BTM Layout,35-44,ORGANIC,2024-12-03 00:00:00,0
C02033,Bengaluru,Whitefield,45-54,paid_app_install,2024-07-21 00:00:00,1
C02034,Bengaluru,Yelahanka,25-34,referral,2024-06-21 00:00:00,1
C02035,Bengaluru,Marathahalli,25-34,organic,2025-03-12 00:00:00,1
C02036,Bengaluru,HSR Layout,35-44,paid_app_install,2024-06-19 00:00:00,1
C02037,Bengaluru,Indiranagar,25-34,influencer,2024-07-27 00:00:00,1
C02038,Bengaluru,Koramangala,25-34,organic,2025-05-14 00:00:00,1
C02039,Bengaluru,Koramangala,25-34,coupon,2024-08-16 00:00:00,1
C02040,Bengaluru,Koramangala,18-24,organic,2026-03-13 00:00:00,1
C02041,Bengaluru,Electronic City,18-24,organic,2026-03-31 00:00:00,1
C02042,Bengaluru,BTM Layout,18-24,paid_app_install,2024-07-27 00:00:00,1
C02043,Bengaluru,BTM Layout,35-44,PAID_APP_INSTALL,2024-06-08 00:00:00,1
C02044,Bengaluru,Indiranagar,18-24,organic,2025-01-06 00:00:00,1
C02045,Bengaluru,Electronic City,25-34,organic,2024-09-16 00:00:00,1
C02046,Bengaluru,Jayanagar,25-34,COUPON,2024-06-20 00:00:00,1
C02047,Bengaluru,Indiranagar,18-24,referral,2025-01-08 00:00:00,1
C02048,Bengaluru,Jayanagar,25-34,organic,2024-06-06 00:00:00,1
C02049,Bengaluru,BTM Layout,45-54,referral,2025-06-03 00:00:00,1
C02050,Bengaluru,Indiranagar,18-24,coupon,2024-06-27 00:00:00,1
C02051,,Whitefield,35-44,organic,2024-06-25 00:00:00,1
C02052,Bengaluru,Whitefield,25-34,paid_app_install,2024-07-05 00:00:00,1
C02053,,Koramangala,35-44,influencer,2026-01-02 00:00:00,1
C02054,Bengaluru,Yelahanka,25-34,referral,2024-12-30 00:00:00,1
C02055,Bengaluru,Bellandur,25-34,paid_app_install,2025-03-18 00:00:00,1
C02056,Bengaluru,Marathahalli,35-44,word_of_mouth,2024-08-31 00:00:00,1
C02057,Bengaluru,Whitefield,25-34,organic,2024-08-13 00:00:00,1
C02058,Bengaluru,Whitefield,35-44,ORGANIC,2024-07-19 00:00:00,1
C02059,Bengaluru,Marathahalli,25-34,coupon,2024-09-26 00:00:00,0
C02060,Bengaluru,BTM Layout,55+,INFLUENCER,2024-10-23 00:00:00,1
C02061,Bengaluru,Indiranagar,35-44,referral,2024-11-27 00:00:00,1
C02062,Bengaluru,BTM Layout,55+,influencer,2024-07-24 00:00:00,1
C02063,Bengaluru,Bellandur,25-34,paid_app_install,2025-11-17 00:00:00,1
C02064,Bengaluru,Whitefield,25-34,paid_app_install,2024-07-04 00:00:00,0
C02065,Bengaluru,Indiranagar,35-44,coupon,2026-01-28 00:00:00,0
C02066,,Bellandur,45-54,referral,2024-06-03 00:00:00,1
C02067,Bengaluru,Koramangala,55+,organic,2024-09-27 00:00:00,0
C02068,Bengaluru,Koramangala,25-34,Influencer,2024-08-12 00:00:00,1
C02069,Bengaluru,Koramangala,35-44,referral,2024-09-16 00:00:00,1
C02070,Bengaluru,HSR Layout,25-34,influencer,2024-10-31 00:00:00,0
C02071,Bengaluru,Jayanagar,25-34,referral,2024-09-11 00:00:00,1
C02072,,BTM Layout,18-24,organic,2024-09-05 00:00:00,0
C02073,Bengaluru,Koramangala,25-34,Referral,2025-01-24 00:00:00,1
C02074,Bengaluru,Electronic City,45-54,influencer,2024-12-26 00:00:00,1
C02075,Bengaluru,Electronic City,18-24,paid_app_install,2025-04-19 00:00:00,0
C02076,Bengaluru,Electronic City,35-44,referral,2024-07-22 00:00:00,1
C02077,Bengaluru,Koramangala,25-34,organic,2024-11-17 00:00:00,1
C02078,,Whitefield,18-24,REFERRAL,2024-11-06 00:00:00,1
C02079,Bengaluru,Yelahanka,25-34,paid_app_install,2024-08-23 00:00:00,1
C02080,Bengaluru,Bellandur,25-34,referral,2024-09-28 00:00:00,0
C02081,,Indiranagar,25-34,Influencer,2024-08-07 00:00:00,1
C02082,Bengaluru,Indiranagar,35-44,referral,2024-06-28 00:00:00,1
C02083,Bengaluru,Whitefield,55+,organic,2024-07-14 00:00:00,1
C02084,Bengaluru,Electronic City,25-34,paid_app_install,2024-06-21 00:00:00,0
C02085,Bengaluru,BTM Layout,25-34,organic,2024-12-24 00:00:00,1
C02086,Bengaluru,BTM Layout,25-34,influencer,2024-12-12 00:00:00,1
C02087,Bengaluru,Indiranagar,35-44,ORGANIC,2025-11-24 00:00:00,1
C02088,Bengaluru,Marathahalli,25-34,organic,2025-01-22 00:00:00,1
C02089,Bengaluru,Bellandur,18-24,referral,2024-06-10 00:00:00,1
C02090,Bengaluru,HSR Layout,25-34,referral,2025-06-24 00:00:00,1
C02091,Bengaluru,Bellandur,55+,paid_app_install,2025-05-24 00:00:00,1
C02092,Bengaluru,Yelahanka,25-34,PAID_APP_INSTALL,2024-09-14 00:00:00,1
C02093,Bengaluru,Koramangala,25-34,paid_app_install,2024-11-06 00:00:00,1
C02094,Bengaluru,BTM Layout,55+,referral,2026-03-31 00:00:00,0
C02095,Bengaluru,HSR Layout,35-44,Influencer,2024-10-15 00:00:00,1
C02096,,Bellandur,35-44,Influencer,2025-07-30 00:00:00,1
C02097,Bengaluru,BTM Layout,25-34,referral,2024-06-16 00:00:00,1
C02098,Bengaluru,Marathahalli,55+,influencer,2024-07-09 00:00:00,0
C02099,Bengaluru,Bellandur,35-44,COUPON,2024-09-13 00:00:00,1
C02100,Bengaluru,Whitefield,45-54,Organic,2024-11-06 00:00:00,1
C02101,Bengaluru,Electronic City,35-44,COUPON,2025-04-01 00:00:00,1
C02102,,BTM Layout,35-44,Organic,2026-03-31 00:00:00,0
C02103,Bengaluru,Koramangala,25-34,referral,2024-08-28 00:00:00,1
C02104,Bengaluru,Jayanagar,25-34,Organic,2024-06-09 00:00:00,1
C02105,Bengaluru,Bellandur,35-44,influencer,2025-03-18 00:00:00,1
C02106,Bengaluru,HSR Layout,25-34,organic,2024-11-14 00:00:00,1
C02107,Bengaluru,Electronic City,25-34,coupon,2024-07-10 00:00:00,1
C02108,Bengaluru,Electronic City,25-34,Paid_App_Install,2024-10-01 00:00:00,1
C02109,Bengaluru,HSR Layout,35-44,influencer,2025-01-31 00:00:00,1
C02110,Bengaluru,Yelahanka,18-24,referral,2025-02-20 00:00:00,1
C02111,Bengaluru,Koramangala,35-44,coupon,2024-10-03 00:00:00,1
C02112,Bengaluru,Koramangala,35-44,paid_app_install,2024-08-05 00:00:00,0
C02113,Bengaluru,Koramangala,25-34,referral,2026-03-18 00:00:00,1
C02114,Bengaluru,Electronic City,25-34,paid_app_install,2024-12-13 00:00:00,1
C02115,Bengaluru,Marathahalli,25-34,influencer,2024-09-03 00:00:00,1
C02116,Bengaluru,Koramangala,25-34,influencer,2024-07-30 00:00:00,1
C02117,Bengaluru,Whitefield,25-34,referral,2025-01-23 00:00:00,1
C02118,Bengaluru,Marathahalli,18-24,referral,2024-07-20 00:00:00,1
C02119,Bengaluru,Indiranagar,55+,Organic,2024-07-04 00:00:00,1
C02120,,Electronic City,18-24,referral,2024-10-14 00:00:00,1
C02121,Bengaluru,Bellandur,35-44,influencer,2024-08-01 00:00:00,1
C02122,Bengaluru,BTM Layout,25-34,WORD_OF_MOUTH,2024-11-26 00:00:00,1
C02123,Bengaluru,Yelahanka,35-44,word_of_mouth,2024-06-23 00:00:00,1
C02124,Bengaluru,Whitefield,25-34,influencer,2024-12-09 00:00:00,1
C02125,Bengaluru,Yelahanka,35-44,influencer,2024-07-30 00:00:00,1
C02126,Bengaluru,Marathahalli,35-44,organic,2024-06-01 00:00:00,1
C02127,Bengaluru,Marathahalli,35-44,influencer,2024-06-25 00:00:00,1
C02128,Bengaluru,Koramangala,18-24,ORGANIC,2025-10-02 00:00:00,1
C02129,Bengaluru,Electronic City,35-44,organic,2025-05-30 00:00:00,1
C02130,Bengaluru,Whitefield,25-34,influencer,2024-07-18 00:00:00,1
C02131,Bengaluru,Koramangala,18-24,referral,2025-02-27 00:00:00,1
C02132,Bengaluru,Indiranagar,25-34,organic,2024-11-16 00:00:00,1
C02133,Bengaluru,BTM Layout,25-34,Paid_App_Install,2026-02-27 00:00:00,1
C02134,Bengaluru,BTM Layout,25-34,Referral,2024-08-24 00:00:00,1
C02135,Bengaluru,Jayanagar,35-44,organic,2024-12-23 00:00:00,1
C02136,Bengaluru,Electronic City,25-34,organic,2024-06-12 00:00:00,1
C02137,Bengaluru,Indiranagar,25-34,organic,2024-08-30 00:00:00,1
C02138,Bengaluru,Jayanagar,18-24,organic,2026-01-19 00:00:00,1
C02139,Bengaluru,Koramangala,35-44,paid_app_install,2024-10-18 00:00:00,1
C02140,Bengaluru,Electronic City,25-34,referral,2024-08-01 00:00:00,1
C02141,Bengaluru,Bellandur,25-34,paid_app_install,2024-06-24 00:00:00,1
C02142,Bengaluru,BTM Layout,35-44,organic,2025-01-05 00:00:00,1
C02143,Bengaluru,Jayanagar,25-34,REFERRAL,2024-12-04 00:00:00,1
C02144,Bengaluru,HSR Layout,25-34,influencer,2024-08-24 00:00:00,0
C02145,Bengaluru,Whitefield,25-34,Influencer,2025-11-25 00:00:00,1
C02146,Bengaluru,Bellandur,35-44,influencer,2024-06-05 00:00:00,1
C02147,Bengaluru,Whitefield,35-44,coupon,2024-08-05 00:00:00,1
C02148,Bengaluru,HSR Layout,25-34,organic,2025-09-01 00:00:00,1
C02149,Bengaluru,BTM Layout,18-24,referral,2024-08-09 00:00:00,1
C02150,Bengaluru,Bellandur,18-24,coupon,2024-07-23 00:00:00,1
C02151,,HSR Layout,35-44,organic,2024-10-16 00:00:00,0
C02152,Bengaluru,Koramangala,45-54,organic,2025-04-09 00:00:00,1
C02153,Bengaluru,Jayanagar,25-34,organic,2024-06-20 00:00:00,1
C02154,Bengaluru,Bellandur,18-24,influencer,2025-10-29 00:00:00,1
C02155,Bengaluru,Indiranagar,35-44,ORGANIC,2025-03-13 00:00:00,1
C02156,Bengaluru,Koramangala,35-44,organic,2024-07-06 00:00:00,1
C02157,Bengaluru,Koramangala,45-54,referral,2025-01-11 00:00:00,1
C02158,Bengaluru,HSR Layout,35-44,influencer,2024-08-27 00:00:00,1
C02159,Bengaluru,Whitefield,45-54,organic,2024-09-01 00:00:00,0
C02160,Bengaluru,Jayanagar,18-24,referral,2025-03-03 00:00:00,1
C02161,Bengaluru,Marathahalli,18-24,influencer,2026-01-14 00:00:00,1
C02162,Bengaluru,Marathahalli,18-24,coupon,2024-06-25 00:00:00,1
